business_name,city,state,website,phone,contact_method,industry,likely_opportunity,priority_score,to_email,status,email_sent,sent_at,followup_due,scan_notes,contact_note,contactability,facebook_url,instagram_url,contact_form_url,social_channels,social_dm_text,lat,lng
Anders Tree Service,Loves Park,IL,http://www.anderstreeservice.com,8153157130,website,tree_service,,,,drafted,,,,,,website_contact_only,,,,no_contact_channel,Hey Anders Tree Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
ALB Tree Services,Loves Park,IL,,7797701787,phone,tree_service,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey ALB Tree Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
"Olson Tree Service, Inc",Loves Park,IL,https://olsontreecare.com,8159649446,email,tree_service,,,div@click.stop,drafted,,,,,,email_found,https://www.facebook.com/101673183225877,,https://olsontreecare.com/contact,"email_found,facebook_found","Hey Olson Tree Service, Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
O & O Tree Service,Loves Park,IL,http://oandotreeservice.com,8159649032,email,tree_service,,,div@click.away,drafted,,,,,,email_found,https://www.facebook.com/113255923562160,,,"email_found,facebook_found",Hey O & O Tree Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Flying W Tree Service,Loves Park,IL,https://www.flyingwtreeservice.com,8159657698,email,tree_service,,,flyingw72@gmail.com,drafted,,,,,,email_found,,,https://www.flyingwtreeservice.com/estimate,email_found,Hey Flying W Tree Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Enrique's Tree Service,Loves Park,IL,https://www.enriquestreeservice.com/contact,8159801737,website,tree_service,,,,drafted,,,,,,website_contact_only,,,https://www.enriquestreeservice.com/contact,contact_form_only,Hey Enrique's Tree Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Wolf Bros Tree Service,Loves Park,IL,https://www.wolfbrostreeservice.com,8158744857,email,tree_service,,,wolfbrostreesvc@gmail.com,drafted,,,,,,email_found,https://www.facebook.com/WolfBrosTreeService,,https://www.wolfbrostreeservice.com/contact/,"email_found,facebook_found",Hey Wolf Bros Tree Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Advanced Tree Care of Rockford,Loves Park,IL,https://www.advancedtreecareofrockford.com,8157036862,website,tree_service,,,,drafted,,,,,,website_contact_only,,,,no_contact_channel,Hey Advanced Tree Care of Rockford — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Zepeda tree’s services,Loves Park,IL,,8157085317,phone,tree_service,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Zepeda tree’s services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Gleam Clean Services Inc.,Loves Park,IL,http://www.gleamcleanservices.com,8153975110,website,cleaning,,,,new,,,,ambiguous business name,,directory_or_ambiguous,,,,no_contact_channel,Hey Gleam Clean Services Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
White Glove Cleaning and Janitorial Services,Loves Park,IL,https://whiteglovecleaningandjanitorialservices.com,8156542128,email,cleaning,,,whiteglovecln98@gmail.com,drafted,,,,,,email_found,,,https://whiteglovecleaningandjanitorialservices.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0.6,email_found,Hey White Glove Cleaning and Janitorial Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Clean Choice,Loves Park,IL,,8156362676,phone,cleaning,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Clean Choice — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Les' Cleaning Services,Loves Park,IL,http://www.lescleaningservices.com,8159950491,email,cleaning,,,cs@lescleaningservices.com,drafted,,,,,,email_found,,https://www.instagram.com/lescleaningservices/,,"email_found,instagram_found",Hey Les' Cleaning Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
"GSF USA, Inc. - Illinois - Rockford",Loves Park,IL,https://www.gsf-usa.com,7792566600,email,cleaning,,,johnlenon@gmail.com,drafted,,,,,,email_found,https://www.facebook.com/GSFUSAIndy,,,"email_found,facebook_found","Hey GSF USA, Inc. - Illinois - Rockford — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
Faith Janitorial Corporation,Loves Park,IL,http://www.faithjanitorialcorporation.com,8772169996,email,cleaning,,,info@faithjanitorialcorporation.com,drafted,,,,,,email_found,https://www.facebook.com/Faith-Janitorial-Corporation-241661979681160,,http://www.faithjanitorialcorporation.com/cleaning-services-quotes/,"email_found,facebook_found",Hey Faith Janitorial Corporation — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
MM Janitorial Services & Office Cleaning,Loves Park,IL,https://janitorialservicesrockford.com,7796660763,website,cleaning,,,,drafted,,,,website unreachable,,website_unreachable,,,,no_contact_channel,Hey MM Janitorial Services & Office Cleaning — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Dray innovations LLC,Loves Park,IL,,8152897863,phone,cleaning,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Dray innovations LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Anabel's Cleaning Service,Loves Park,IL,http://anabelscleaning.com,8156232964,email,cleaning,,,info@anabelscleaning.com,drafted,,,,,,email_found,https://www.facebook.com/anabelscleaningrockford,,,"email_found,facebook_found",Hey Anabel's Cleaning Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Xpert Complete Auto Care,Loves Park,IL,http://xpertcompleteautocare.com,8159046268,website,auto,,,,drafted,,,,website unreachable,,website_unreachable,,,,no_contact_channel,Hey Xpert Complete Auto Care — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Grunts Automotive,Loves Park,IL,,8155199358,phone,auto,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Grunts Automotive — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
QUICK AUTO CARE,Loves Park,IL,https://quickautocare.desmatix.com,8152225834,website,auto,,,,drafted,,,,,,website_contact_only,,,https://quickautocare.desmatix.com/#contact,contact_form_only,Hey QUICK AUTO CARE — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Manny Auto Repair services,Loves Park,IL,,7795000243,phone,auto,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Manny Auto Repair services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Yarber’s Automotive,Loves Park,IL,http://www.yarbersautomotive.com,8152821740,email,auto,,,chuck@yarbersautomotive.com,drafted,,,,,,email_found,https://www.facebook.com/pages,,,"email_found,facebook_found",Hey Yarber’s Automotive — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Hometown Motors Auto Repair Loves Park,Loves Park,IL,https://hometownmotorsautorepair.com/locations/loves-park,8158772266,website,auto,,,,drafted,,,,,,website_contact_only,https://www.facebook.com/hometownmotorslovespark,,https://hometownmotorsautorepair.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-forms/src/../dist/contact-form/css/jetpack-forms-layout.css?ver=15.6,"facebook_found,contact_form_only",Hey Hometown Motors Auto Repair Loves Park — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Harlem Road Automotive,Loves Park,IL,,8156547171,phone,auto,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Harlem Road Automotive — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Milo's Auto Service,Loves Park,IL,,8157088500,phone,auto,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Milo's Auto Service — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Affordable Auto Repair,Loves Park,IL,,8159853680,phone,auto,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Affordable Auto Repair — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
BMS Automotive Inc,Loves Park,IL,http://www.bmsautomotiveinc.com,7797709098,website,auto,,,,drafted,,,,website unreachable,,website_unreachable,,,,no_contact_channel,Hey BMS Automotive Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
L & M Garage,Loves Park,IL,https://landmgarageinc.com,8156541781,email,auto,,,lmgarage@comcast.net,drafted,,,,,,email_found,https://www.facebook.com/L-M-Garage-102629711864263,,,"email_found,facebook_found",Hey L & M Garage — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Flooring Trends,Loves Park,IL,https://www.flooringtrends.net,7792004261,website,flooring,,,,drafted,,,,,,website_contact_only,https://www.facebook.com/flooringtrends.net,,https://www.flooringtrends.net/contact-flooring-trends/,"facebook_found,contact_form_only",Hey Flooring Trends — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
AT Hardwood Flooring Inc,Loves Park,IL,https://athardwoodflooringinc.com,6307700902,email,flooring,,,abeltlatelpa@yahoo.com,drafted,,,,,,email_found,https://www.facebook.com/abelhardwood,,https://athardwoodflooringinc.com/wp-content/cache/min/1/wp-content/plugins/Contact-Form-7/css/nap-style.css?ver=1763032500,"email_found,facebook_found",Hey AT Hardwood Flooring Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
"Lind Boomer Flooring, Remodeling & Construction.",Loves Park,IL,https://lindboomerconstruction815.com,8159044796,website,flooring,,,,drafted,,,,,,website_contact_only,,,,no_contact_channel,"Hey Lind Boomer Flooring, Remodeling & Construction. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
"Canyon Flooring, Kitchen & Bath",Loves Park,IL,https://www.mycanyonflooring.com,7793684770,website,flooring,,,,drafted,,,,,,website_contact_only,https://www.facebook.com/canyonflooringkitchenbath,https://www.instagram.com/canyonflooringkitchenbath/,,"facebook_found,instagram_found","Hey Canyon Flooring, Kitchen & Bath — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
Floor It Remodeling,Loves Park,IL,https://www.flooritremodeling.com,8159790380,website,flooring,,,,drafted,,,,,,website_contact_only,https://www.facebook.com/Flooritandmoremachesneypark,,https://www.flooritremodeling.com/contact/,"facebook_found,contact_form_only",Hey Floor It Remodeling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Ramos Wood Floors LLC,Loves Park,IL,https://ramoswoodfloor.com,9179570253,email,flooring,,,info@ramoswoodfloor.com,drafted,,,,,,email_found,,https://www.instagram.com/ramoswoodfloorsllc/,https://ramoswoodfloor.com/contact/,"email_found,instagram_found",Hey Ramos Wood Floors LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Lonnie's Carpetmax,Loves Park,IL,https://www.lonniesflooringamerica.com,7792218767,email,flooring,,,info@lonniescarpet.com,drafted,,,,,,email_found,https://www.facebook.com/pages,https://www.instagram.com/Lonnies_Carpet_Max/,,"email_found,facebook_found,instagram_found",Hey Lonnie's Carpetmax — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Christensen Hardwood Flooring,Loves Park,IL,,8155581331,phone,flooring,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Christensen Hardwood Flooring — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Commercial Flooring Contractors,Loves Park,IL,https://www.commercialfloorcontractors.com,8159775949,website,flooring,,,,drafted,,,,website unreachable,,website_unreachable,,,,no_contact_channel,Hey Commercial Flooring Contractors — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Floorplay Handyman Services,Loves Park,IL,http://floorplayhandymanservices.com,7793634512,website,flooring,,,,new,,,,ambiguous business name,,directory_or_ambiguous,,,,no_contact_channel,Hey Floorplay Handyman Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
United Flooring Distributors,Loves Park,IL,http://unitedflooring.biz,8156548383,email,flooring,,,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,drafted,,,,,,email_found,,,,email_found,Hey United Flooring Distributors — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Benchmark Flooring Inc,Loves Park,IL,https://benchmarkflooring.com,8158852684,website,flooring,,,,drafted,,,,,,website_contact_only,,,https://benchmarkflooring.com/contact/,contact_form_only,Hey Benchmark Flooring Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
The Flooring Store at Benson Stone,Loves Park,IL,https://bensonstone.com/flooring,7792103449,email,flooring,,,sales@bensonstone.com,drafted,,,,,,email_found,https://www.facebook.com/bensonstoneco,https://www.instagram.com/bensonstoneco/,https://bensonstone.com/contact/,"email_found,facebook_found,instagram_found",Hey The Flooring Store at Benson Stone — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Big Time Floors,Loves Park,IL,https://www.bigtimefloors.com,8885170007,website,flooring,,,,drafted,,,,website unreachable,,website_unreachable,,,,no_contact_channel,Hey Big Time Floors — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Specialty Floors Inc,Loves Park,IL,,7793680333,phone,flooring,,,,new,,,,directory URL stripped from Places result,,directory_or_ambiguous,,,,no_contact_channel,Hey Specialty Floors Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Kurt's Hardwood Flooring,Loves Park,IL,http://www.kurtsflooringandmore.com,8152985161,email,flooring,,,mymail@mailservice.com,new,,,,,,email_found,,,http://www.kurtsflooringandmore.com/#Contact,email_found,Hey Kurt's Hardwood Flooring — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Stateline Carpet & Flooring LLC,Loves Park,IL,https://www.statelinecarpetandflooring.com,8152358886,website,flooring,,,,drafted,,,,website unreachable,,website_unreachable,,,,no_contact_channel,Hey Stateline Carpet & Flooring LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Veterans Floors Inc,Loves Park,IL,http://www.veteransfloors.com,8157087931,email,flooring,,,info@indiantypefoundry.com,new,,,,,,email_found,https://www.facebook.com/VeteransFloorsInc,,http://www.veteransfloors.com/contact-us,"email_found,facebook_found",Hey Veterans Floors Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Cream city concrete contractors,Loves Park,IL,https://creamcitycontractors.com,8152223306,website,concrete,,,,drafted,,,,,,website_contact_only,,,,no_contact_channel,Hey Cream city concrete contractors — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Creative Concrete & Landscape,Loves Park,IL,http://creativeconcretelandscape.com,8153971223,website,concrete,,,,drafted,,,,,,website_contact_only,https://www.facebook.com/CreativeConcreteandLandscape,https://www.instagram.com/creativeconcretelandscape/,,"facebook_found,instagram_found",Hey Creative Concrete & Landscape — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
BNK Concrete LLC,Loves Park,IL,http://bandkconcrete.com,8153787715,email,concrete,,,info@indiantypefoundry.com,new,,,,,,email_found,,,,email_found,Hey BNK Concrete LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
"Olmeca Concrete, Inc.",Loves Park,IL,https://olmecaconcreteinc.com,8153783417,website,concrete,,,,drafted,,,,,,website_contact_only,https://www.facebook.com/olmecaconcrete,https://www.instagram.com/olmeca.concrete/,https://olmecaconcreteinc.com/request-an-estimate/,"facebook_found,instagram_found,contact_form_only","Hey Olmeca Concrete, Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
Premier Concrete Construction Inc,Loves Park,IL,,8152279430,phone,concrete,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Premier Concrete Construction Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
TLD Construction LLC,Loves Park,IL,https://www.tldconstructionco.com,8152975179,email,concrete,,,troy@tldconstructionco.com,drafted,,,,,,email_found,https://www.facebook.com/TLDconstructionco,https://www.instagram.com/tld_construction/,https://www.tldconstructionco.com/request-a-quote/,"email_found,facebook_found,instagram_found",Hey TLD Construction LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
amigos flat concrete,Loves Park,IL,http://amigosflatconcrete.weebly.com,8157136497,website,concrete,,,,drafted,,,,,,website_contact_only,,,http://amigosflatconcrete.weebly.com/contact.html,contact_form_only,Hey amigos flat concrete — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Paul Larson Concrete,Loves Park,IL,https://www.paullarsonconcrete.com,8159658991,website,concrete,,,,drafted,,,,,,website_contact_only,,,https://www.paullarsonconcrete.com/request-estimate-form,contact_form_only,Hey Paul Larson Concrete — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Concrete Problem Solvers,Loves Park,IL,https://www.concreteproblemsolvers.com,8156010703,website,concrete,,,,drafted,,,,,,website_contact_only,,,https://www.concreteproblemsolvers.com/contact.html,contact_form_only,Hey Concrete Problem Solvers — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Lasher Concrete,Loves Park,IL,,8156332951,phone,concrete,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Lasher Concrete — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Custom Concrete Coatings,Loves Park,IL,https://www.concretecoatingsrockford.com,8152090159,email,concrete,,,concretecoatingsrockford@gmail.com,drafted,,,,,,email_found,https://www.facebook.com/Custom-Concrete-Coatings-1040858279366707,https://www.instagram.com/concretecoatingsrockford/,https://www.concretecoatingsrockford.com/contact,"email_found,facebook_found,instagram_found",Hey Custom Concrete Coatings — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
"Concrete Systems, Inc.",Loves Park,IL,https://www.concretesystemsinc.net/contact-us,8159630295,email,concrete,,,info@concretesystemsinc.net,drafted,,,,,,email_found,,,https://www.concretesystemsinc.net/contact-us,email_found,"Hey Concrete Systems, Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
F&A concrete and rental,Loves Park,IL,,7792089416,phone,concrete,,,,new,,,,directory URL stripped from Places result,,directory_or_ambiguous,,,,no_contact_channel,Hey F&A concrete and rental — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Darrell's Towing,Loves Park,IL,https://www.darrellstowing.com,8156333586,email,towing,,,dargar6@sbcglobal.net,drafted,,,,,,email_found,https://www.facebook.com/Darrells-Towing-Repair-1046972935333770,,https://www.darrellstowing.com/contact,"email_found,facebook_found",Hey Darrell's Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Badger Towing LLC,Loves Park,IL,,8159804904,phone,towing,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Badger Towing LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
A to Z Towing,Loves Park,IL,https://www.atoztowing.biz,8153842112,email,towing,,,a2toztow99@gmail.com,drafted,,,,,,email_found,https://www.facebook.com/AToZTowingInc,,https://www.atoztowing.biz/contact,"email_found,facebook_found",Hey A to Z Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Area’s Best Towing (Area’s Best LLC),Loves Park,IL,,6088564341,phone,towing,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Area’s Best Towing (Area’s Best LLC) — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
"HAAS TOWING,INC.",Loves Park,IL,http://www.haastowing.com,8159633828,email,towing,,,info@indiantypefoundry.com,new,,,,,,email_found,,,http://www.haastowing.com/contact-us,email_found,"Hey HAAS TOWING,INC. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
"Miller Towing, LLC",Loves Park,IL,http://www.millertowingllc.com,8152142378,email,towing,,,office@millertowingllc.com,drafted,,,,,,email_found,https://www.facebook.com/millertowingllc,https://www.instagram.com/millertowing/,,"email_found,facebook_found,instagram_found","Hey Miller Towing, LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!",,
A Act Fast Towing,Loves Park,IL,,8156368697,phone,towing,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey A Act Fast Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Coachman's Roadside Assistance,Loves Park,IL,http://www.coachmansccr.com,8156339300,email,towing,,,dispatch@coachmansccr.com,drafted,,,,,,email_found,https://www.facebook.com/CoachmansCCR,,http://www.coachmansccr.com/request-service,"email_found,facebook_found",Hey Coachman's Roadside Assistance — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Action Towing,Loves Park,IL,http://actiontowingrockford.com,8159649222,email,towing,,,micah@micahrich.com,drafted,,,,,,email_found,,,,email_found,Hey Action Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Cruz 24HR Towing,Loves Park,IL,,8159888888,phone,towing,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Cruz 24HR Towing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Ever Ready Towing Rockford,Loves Park,IL,,,phone,towing,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Ever Ready Towing Rockford — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
G & M Appliance Repair Inc,Loves Park,IL,,8152825068,phone,appliance_repair,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey G & M Appliance Repair Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
c&p appliances llc,Loves Park,IL,https://cpappliancellc.com,7792214970,website,appliance_repair,,,,drafted,,,,,,website_contact_only,,,,no_contact_channel,Hey c&p appliances llc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
Park Appliance,Loves Park,IL,,8152822519,phone,appliance_repair,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey Park Appliance — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
United Appliance Repair & Services,Loves Park,IL,,8155588734,phone,appliance_repair,,,,drafted,,,,,,no_website,,,,no_contact_channel,Hey United Appliance Repair & Services — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Loves Park that replies to missed callers automatically. Happy to send a quick example — just let me know!,,
